ID,TS_NS,LAT_NS
43297,1771565295859190905,4124
43298,1771565295859208330,4086
43299,1771565295859297823,65758
43300,1771565295859299033,1146
43301,1771565295859299886,800
43302,1771565295859318472,4418
43303,1771565295859408569,67275
43304,1771565295859409956,1323
43305,1771565295859410802,792
43306,1771565295859427575,4466
43307,1771565295859511608,62099
43308,1771565295859516158,4470
43309,1771565295859517179,947
43310,1771565295859536933,4259
43311,1771565295859626528,65886
43312,1771565295859627773,1182
43313,1771565295859631940,4114
43314,1771565295859647434,4156
43315,1771565295859770474,99463
43316,1771565295859772244,1616
43317,1771565295859776879,4585
43318,1771565295859785569,4353
43319,1771565295859860595,51248
43320,1771565295859865283,4603
43321,1771565295859869868,3865
43322,1771565295859939341,46285
43323,1771565295859940549,1118
43324,1771565295859952350,4478
43325,1771565295860028121,53235
43326,1771565295860029438,1231
43327,1771565295860034532,4520
43328,1771565295860100168,43413
43329,1771565295860104653,4402
43330,1771565295860122991,4565
43331,1771565295860151068,4779
43332,1771565295860178704,4886
43333,1771565295860207429,4493
43334,1771565295860235675,4523
43335,1771565295860263737,4334
43336,1771565295860292529,4545
43337,1771565295860320671,4405
43338,1771565295860348968,4567
43339,1771565295860378998,6821
43340,1771565295860404317,4559
43341,1771565295860474562,46019
43342,1771565295860475891,1241
43343,1771565295860556071,70480
43344,1771565295860557499,1343
43345,1771565295860562067,4508
43346,1771565295860641937,70136
43347,1771565295860646707,4669
43348,1771565295860647802,1019
43349,1771565295860664092,4713
43350,1771565295860691483,4489
43351,1771565295860719625,4292
43352,1771565295860748107,4648
43353,1771565295860844003,71086
43354,1771565295860845405,1306
43355,1771565295860849682,4225
43356,1771565295860864716,4386
43357,1771565295860955339,65362
43358,1771565295860956620,1193
43359,1771565295860957489,813
43360,1771565295860982884,6834
43361,1771565295861074122,69428
43362,1771565295861075425,1221
43363,1771565295861076309,825
43364,1771565295861096190,4647
43365,1771565295861196983,71449
43366,1771565295861202335,5259
43367,1771565295861203420,1009
43368,1771565295861219606,4655
43369,1771565295861371738,126662
43370,1771565295861373344,1490
43371,1771565295861374236,833
43372,1771565295861378804,4510
43373,1771565295861379835,948
43374,1771565295861397998,4633
43375,1771565295861493469,71016
43376,1771565295861498323,4751
43377,1771565295861499397,1001
43378,1771565295861516038,4598
43379,1771565295861608805,68285
43380,1771565295861613741,4845
43381,1771565295861614827,1007
43382,1771565295861635387,5079
43383,1771565295861731644,72280
43384,1771565295861736705,4968
43385,1771565295861737778,994
43386,1771565295861821004,74177
43387,1771565295861826004,4914
43388,1771565295861827073,989
43389,1771565295861909540,73918
43390,1771565295861910990,1332
43391,1771565295861915522,4473
43392,1771565295861928825,4632
43393,1771565295861959599,4746
43394,1771565295861988721,4613
43395,1771565295862062722,47977
43396,1771565295862064016,1197
43397,1771565295862087689,4711
43398,1771565295862191379,78720
43399,1771565295862192860,1373
43400,1771565295862197720,4800
43401,1771565295862283432,74906
43402,1771565295862288646,5086
43403,1771565295862289789,1049
43404,1771565295862307649,4895
43405,1771565295862338597,5106
43406,1771565295862415298,50829
43407,1771565295862420232,4829
43408,1771565295862431028,4917
43409,1771565295862513014,56113
43410,1771565295862518243,5130
43411,1771565295862519380,1056
43412,1771565295862601282,52770
43413,1771565295862602606,1227
43414,1771565295862614524,5008
43415,1771565295862739251,92006
43416,1771565295862747836,8391
43417,1771565295862749522,1584
43418,1771565295862750991,1391
43419,1771565295862781832,8068
43420,1771565295862898291,93152
43421,1771565295862900730,2306
43422,1771565295862901934,1135
43423,1771565295862909308,7292
43424,1771565295862938207,8152
43425,1771565295863264037,303138
43426,1771565295863266029,1859
43427,1771565295863270942,4847
43428,1771565295863271937,913
43429,1771565295863276070,4075
43430,1771565295863277151,1006
43431,1771565295863278036,823
43432,1771565295863282772,4679
43433,1771565295863295686,4702
43434,1771565295863420173,79170
43435,1771565295863421656,1394
43436,1771565295863429798,4963
43437,1771565295863553603,87891
43438,1771565295863554975,1279
43439,1771565295863560057,5024
43440,1771565295863664095,71065
43441,1771565295863665456,1265
43442,1771565295863681325,4825
43443,1771565295863804687,85504
43444,1771565295863806157,1377
43445,1771565295863807108,893
43446,1771565295863927269,81318
43447,1771565295863928599,1241
43448,1771565295863936481,5077
43449,1771565295864044789,72519
43450,1771565295864050466,5581
43451,1771565295864063490,4772
43452,1771565295864181181,80851
43453,1771565295864182701,1420
43454,1771565295864270858,78074
43455,1771565295864272334,1368
43456,1771565295864297618,4729
43457,1771565295864383200,50385
43458,1771565295864384444,1139
43459,1771565295864473006,58597
43460,1771565295864477960,4869
43461,1771565295864500093,4842
43462,1771565295864609663,72961
43463,1771565295864610888,1142
43464,1771565295864622945,4740
43465,1771565295864733610,74992
43466,1771565295864734991,1289
43467,1771565295864744972,4595
43468,1771565295864850210,70049
43469,1771565295864851572,1255
43470,1771565295864867612,4558
43471,1771565295864974049,70781
43472,1771565295864975434,1294
43473,1771565295864999018,4948
43474,1771565295865105141,70928
43475,1771565295865106443,1200
43476,1771565295865119768,4637
43477,1771565295865226715,71755
43478,1771565295865231851,5048
43479,1771565295865246339,7578
43480,1771565295865370008,87314
43481,1771565295865371346,1243
43482,1771565295865375997,4593
43483,1771565295865492202,74792
43484,1771565295865497458,5144
43485,1771565295865509937,5200
43486,1771565295865620555,74244
43487,1771565295865622025,1365
43488,1771565295865708245,76605
43489,1771565295865709760,1380
43490,1771565295865720277,4923
43491,1771565295865807557,40488
43492,1771565295865815496,5578
43493,1771565295865923649,71745
43494,1771565295865925005,1268
43495,1771565295865941848,5306
43496,1771565295866052988,73765
43497,1771565295866054365,1274
43498,1771565295866068247,4797
43499,1771565295866183669,78080
43500,1771565295866185079,1299
43501,1771565295866196265,5496
43502,1771565295866315290,82145
43503,1771565295866316971,1579
43504,1771565295866327328,5096
43505,1771565295866493253,104289
43506,1771565295866500124,6689
43507,1771565295866501494,1283
43508,1771565295866599543,68915
43509,1771565295866601128,1476
43510,1771565295866684844,57545
43511,1771565295866686217,1277
43512,1771565295866798666,73252
43513,1771565295866804068,5307
43514,1771565295866894588,80874
43515,1771565295866895943,1253
43516,1771565295866908431,5585
43517,1771565295866952425,5268
43518,1771565295867069321,79752
43519,1771565295867070760,1337
43520,1771565295867084636,5433
43521,1771565295867195762,73466
43522,1771565295867197144,1280
43523,1771565295867214774,5014
43524,1771565295867348233,94726
43525,1771565295867349608,1248
43526,1771565295867354319,4651
43527,1771565295867443582,59342
43528,1771565295867449598,5890
43529,1771565295867538227,58558
43530,1771565295867543405,5048
43531,1771565295867623138,52931
43532,1771565295867624557,1305
43533,1771565295867718402,60381
43534,1771565295867724258,5735
43535,1771565295867797320,49367
43536,1771565295867798817,1399
43537,1771565295867909335,74397
43538,1771565295867910768,1339
43539,1771565295867979093,44471
43540,1771565295867984270,5081
43541,1771565295868094870,71256
43542,1771565295868100469,5499
43543,1771565295868119817,7482
43544,1771565295868232566,77783
43545,1771565295868234128,1466
43546,1771565295868248505,5378
43547,1771565295868363975,77765
43548,1771565295868365654,1575
43549,1771565295868391333,5201
43550,1771565295868505091,74513
43551,1771565295868506539,1347
43552,1771565295868527065,5268
43553,1771565295868640620,74291
43554,1771565295868641991,1272
43555,1771565295868646871,4819
43556,1771565295868721637,50018
43557,1771565295868722972,1237
43558,1771565295868809653,76668
43559,1771565295868811222,1351
43560,1771565295868812198,916
43561,1771565295868829027,5293
43562,1771565295868860134,4890
43563,1771565295868944343,58442
43564,1771565295868945752,1307
43565,1771565295868951280,4859
43566,1771565295869029507,51941
43567,1771565295869034467,4859
43568,1771565295869102789,45662
43569,1771565295869104102,1212
43570,1771565295869226142,74019
43571,1771565295869231613,5370
43572,1771565295869232770,1069
43573,1771565295869253024,4963
43574,1771565295869353355,74626
43575,1771565295869354821,1365
43576,1771565295869359612,4729
43577,1771565295869377326,4985
43578,1771565295869471715,66020
43579,1771565295869476750,4934
43580,1771565295869477850,1024
43581,1771565295869499893,4866
43582,1771565295869592917,69363
43583,1771565295869594321,1282
43584,1771565295869598908,4529
43585,1771565295869615922,4805
43586,1771565295869756215,105761
43587,1771565295869765759,9393
43588,1771565295869767033,1195
43589,1771565295869767939,849
43590,1771565295869851299,56444
43591,1771565295869852660,1268
43592,1771565295869859515,5087
43593,1771565295869928848,44643
43594,1771565295869933637,4694
43595,1771565295869956074,4753
43596,1771565295870055281,73801
43597,1771565295870056824,1451
43598,1771565295870061461,4579
43599,1771565295870074546,4859
43600,1771565295870163751,63246
43601,1771565295870165190,1318
43602,1771565295870169685,4433
43603,1771565295870232329,42810
43604,1771565295870233540,1117
43605,1771565295870293744,39217
43606,1771565295870294911,1078
43607,1771565295870319186,4806
43608,1771565295870417544,74302
43609,1771565295870418964,1304
43610,1771565295870426901,7879
43611,1771565295870508670,72024
43612,1771565295870510170,1408
43613,1771565295870514752,4527
43614,1771565295870596412,73411
43615,1771565295870597838,1333
43616,1771565295870598791,898
43617,1771565295870613910,4998
43618,1771565295870642145,4679
43619,1771565295870670731,4755
43620,1771565295870698592,4613
43621,1771565295870793712,71386
43622,1771565295870798436,4624
43623,1771565295870799515,1002
43624,1771565295870876566,52245
43625,1771565295870877903,1237
43626,1771565295870889693,7146
43627,1771565295870960613,49893
43628,1771565295870961911,1182
43629,1771565295870973697,4935
43630,1771565295871049772,52830
43631,1771565295871051057,1193
43632,1771565295871059167,4921
43633,1771565295871129388,47703
43634,1771565295871134157,4678
43635,1771565295871144547,4657
43636,1771565295871222310,53994
43637,1771565295871227257,4857
43638,1771565295871228348,1014
43639,1771565295871299922,47275
43640,1771565295871301152,1144
43641,1771565295871313748,4945
43642,1771565295871393612,56840
43643,1771565295871402626,8875
43644,1771565295871403723,1019
43645,1771565295871483515,54989
43646,1771565295871484767,1147
43647,1771565295871494933,4631
43648,1771565295871565319,47856
43649,1771565295871570100,4693
43650,1771565295871577213,4482
43651,1771565295871667630,59683
43652,1771565295871668968,1253
43653,1771565295871673533,4512
43654,1771565295871695516,4629
43655,1771565295871785957,67942
43656,1771565295871787287,1237
43657,1771565295871791835,4494
43658,1771565295871871362,69979
43659,1771565295871872683,1241
43660,1771565295871877156,4420
43661,1771565295871888354,4579
43662,1771565295871921792,4658
43663,1771565295871998229,52980
43664,1771565295871999620,1303
43665,1771565295872004265,4594
43666,1771565295872070742,44460
43667,1771565295872071968,1141
43668,1771565295872085193,4762
43669,1771565295872164630,56366
43670,1771565295872165886,1149
43671,1771565295872170271,4323
43672,1771565295872227069,37345
43673,1771565295872228222,1057
43674,1771565295872248872,4793
43675,1771565295872337569,66576
43676,1771565295872338853,1173
43677,1771565295872343426,4519
43678,1771565295872425609,72178
43679,1771565295872430632,4932
43680,1771565295872431702,999
43681,1771565295872458272,4666
43682,1771565295872485926,4560
43683,1771565295872737068,227483
43684,1771565295872738652,1449
43685,1771565295872743222,4517
43686,1771565295872744172,879
43687,1771565295872748105,3874
43688,1771565295872749022,841
43689,1771565295872749791,716
43690,1771565295872753705,3861
43691,1771565295872762267,1426
43692,1771565295872763067,740
43693,1771565295872841301,53779
43694,1771565295872842525,1129
43695,1771565295872847347,4233
43696,1771565295872913429,42972
43697,1771565295872914610,1091
43698,1771565295872929972,4814
43699,1771565295873011023,58482
43700,1771565295873012271,1141
43701,1771565295873022192,4833
43702,1771565295873138218,69537
43703,1771565295873143918,5576
43704,1771565295873144998,994
43705,1771565295873159003,4353
43706,1771565295873244789,62611
43707,1771565295873246150,1288
43708,1771565295873254122,4656
43709,1771565295873328255,51299
43710,1771565295873332821,4474
43711,1771565295873333843,950
43712,1771565295873407233,47433
43713,1771565295873408573,1246
43714,1771565295873420346,4934
43715,1771565295873494995,52139
43716,1771565295873502943,7859
43717,1771565295873504081,1062
43718,1771565295873582117,52007
43719,1771565295873583547,1323
43720,1771565295873664468,70534
43721,1771565295873665926,1344
43722,1771565295873670648,4667
43723,1771565295873683876,4957
43724,1771565295873711990,4693
43725,1771565295873780432,46020
43726,1771565295873785199,4676
43727,1771565295873796757,4705
43728,1771565295873881339,61227
43729,1771565295873882791,1375
43730,1771565295873888162,5318
43731,1771565295873910729,4832
43732,1771565295874004644,70395
43733,1771565295874005997,1273
43734,1771565295874010549,4496
